scene,listener,haspi
S06682,L0017,0.02609937164293094
S06682,L0076,0.017180733682246107
S06683,L0021,0.1473775929529823
S06683,L0082,0.19237313364977154
S06683,L0072,0.1940375652230175
S06684,L0076,0.8690752206973766
S06684,L0029,0.8060096986539133
S06684,L0073,0.8774607858190323
S06685,L0088,0.21154465901562064
S06685,L0057,0.16132232398540836
S06685,L0022,0.23153171497361788
S06686,L0068,0.03216246409438941
S06686,L0042,0.017800183835415612
S06686,L0063,0.08008362653021893
S06687,L0013,0.41965763629952063
S06687,L0090,0.47530048702009897
S06687,L0081,0.45650831077592613
S06688,L0056,0.2584441307294914
S06688,L0039,0.3193968529648794
S06688,L0073,0.25464194895753495
S06689,L0041,0.07488501653779751
S06689,L0058,0.07132438122822313
S06689,L0077,0.08447123048882753
S06690,L0067,0.022668796175280937
S06690,L0004,0.02156596558723397
S06690,L0072,0.03495679331268735
S06691,L0001,0.005226699323387963
S06691,L0088,0.02638758349912551
S06691,L0066,0.006053320938908375
S06692,L0072,0.19278327028339662
S06692,L0038,0.13136140199430582
S06692,L0069,0.4382288453153636
S06693,L0040,0.23893612091265298
S06693,L0042,0.33112490805013345
S06693,L0077,0.31178052068169465
S06694,L0076,0.6562757043253474
S06694,L0024,0.41941354416673104
S06694,L0039,0.445306172200624
S06695,L0071,0.20921437666635506
S06695,L0048,0.09286128868283255
S06695,L0061,0.1810415309998372
S06696,L0078,0.10869732450779501
S06696,L0094,0.13963827389510705
S06696,L0026,0.04360532159551792
S06697,L0083,0.022810086428748908
S06697,L0014,0.017418663252509084
S06697,L0032,0.019334674675519102
S06698,L0051,0.023128926274719887
S06698,L0083,0.036481111374448684
S06698,L0098,0.021440494358066282
S06699,L0021,0.5258501865014908
S06699,L0010,0.25985777037235896
S06699,L0026,0.46102490314090777
S06700,L0057,0.03372973082031554
S06700,L0005,0.02315690374668418
S06700,L0056,0.04285749476799426
S06701,L0097,0.09575485259916514
S06701,L0027,0.11842210487761035
S06701,L0074,0.18705946091258072
S06702,L0064,0.014071755585725494
S06702,L0032,0.01333646352709707
S06702,L0067,0.012799479437009736
S06703,L0080,0.7527323800616609
S06703,L0032,0.7140790028426167
S06703,L0028,0.3033558251472613
S06704,L0065,0.6971251620136147
S06704,L0009,0.547415380456117
S06704,L0057,0.329039971908042
S06705,L0083,0.7058259635355038
S06705,L0032,0.6347347536448664
S06705,L0055,0.5720827689259447
S06706,L0031,0.6913890905389464
S06706,L0083,0.8068390729838751
S06706,L0086,0.6428427056768388
S06707,L0094,0.108307534880289
S06707,L0092,0.044639643172827516
S06707,L0070,0.14660730069288813
S06708,L0026,0.31267011334510797
S06708,L0099,0.23492346756908852
S06708,L0097,0.6280537444377401
S06709,L0080,0.7243001761444202
S06709,L0091,0.8265869551049999
S06709,L0036,0.6594905826331438
S06710,L0094,0.015640687537049933
S06710,L0071,0.022306979516833185
S06710,L0005,0.008619703768651149
S06711,L0041,0.14468153915029516
S06711,L0078,0.11353615624652545
S06711,L0095,0.2578335368728183
S06712,L0054,0.2186341554297501
S06712,L0089,0.49764733105657116
S06712,L0034,0.4187186288429047
S06713,L0001,0.04315869822362459
S06713,L0008,0.15329342000630325
S06713,L0010,0.10177066607384089
S06714,L0023,0.5074334785691355
S06714,L0041,0.6616906095853804
S06714,L0071,0.6141537347431127
S06715,L0096,0.010404775329948247
S06715,L0038,0.01076610222971669
S06715,L0017,0.005228171474032617
S06716,L0083,0.6151636515052329
S06716,L0069,0.6806870436339972
S06716,L0100,0.7005690275302192
S06717,L0099,0.2998975381509105
S06717,L0048,0.09103194463647846
S06717,L0057,0.0221063566247091
S06718,L0080,0.15231798041123717
S06718,L0032,0.14178633324949058
S06718,L0027,0.10391401242415318
S06719,L0062,0.3717849907089654
S06719,L0089,0.32623560637039056
S06719,L0059,0.2639052599748905
S06720,L0071,0.05717166441905481
S06720,L0065,0.10502373925741251
S06720,L0054,0.03256172961858065
S06721,L0074,0.2528947268163515
S06721,L0011,0.29011625602610686
S06721,L0024,0.20517908736985196
S06722,L0038,0.6687911905716607
S06722,L0019,0.6779124569211182
S06722,L0026,0.6617138651804354
S06723,L0065,0.14075531462547564
S06723,L0074,0.3848709139802554
S06723,L0086,0.2679424397990582
S06724,L0035,0.4839613091048917
S06724,L0062,0.3871864134339954
S06724,L0008,0.535023114157012
S06725,L0003,0.247143848286861
S06725,L0066,0.33791247638348343
S06725,L0035,0.2425875776843501
S06726,L0014,0.866868058652701
S06726,L0067,0.8506848876617771
S06726,L0092,0.822470923362839
S06727,L0090,0.09494901454627877
S06727,L0067,0.1901325589922792
S06727,L0086,0.37243419796605776
S06728,L0035,0.11903840387955633
S06728,L0099,0.03959294193514314
S06728,L0001,0.08681487765549596
S06729,L0023,0.5874815272399829
S06729,L0084,0.6409102531805964
S06729,L0100,0.8174601704235224
S06730,L0078,0.017897239357289596
S06730,L0053,0.03720287484007387
S06730,L0063,0.030519937938585772
S06731,L0086,0.6600734443337827
S06731,L0085,0.7963168370597695
S06731,L0011,0.8140450038055929
S06732,L0013,0.6912075118889877
S06732,L0095,0.8124506557008276
S06732,L0080,0.6171499053281883
S06733,L0002,0.5441317681246999
S06733,L0035,0.12030566862884919
S06733,L0068,0.3378358209282915
S06734,L0096,0.5640873028085854
S06734,L0061,0.558324983165972
S06734,L0053,0.5178982033963048
S06735,L0013,0.4095058403579088
S06735,L0003,0.0958568877788383
S06735,L0040,0.2647775764209779
S06736,L0096,0.007841835325466907
S06736,L0004,0.0057950269570516974
S06736,L0093,0.005517439227331808
S06737,L0082,0.42138833681094884
S06737,L0062,0.3560356247420314
S06737,L0026,0.2420675776983196
S06738,L0074,0.6654604680050202
S06738,L0044,0.5782344758220557
S06738,L0019,0.8896037420549804
S06739,L0093,0.007898192148781354
S06739,L0072,0.016586421938255002
S06739,L0047,0.008512793226145602
S06740,L0038,0.04791497170498902
S06740,L0063,0.03080303491179677
S06740,L0064,0.05107660155908926
S06741,L0081,0.48947200109336164
S06741,L0057,0.576868988113944
S06741,L0039,0.5875221964117772
S06742,L0093,0.6177187014507769
S06742,L0044,0.5109697557921782
S06742,L0014,0.5102670810726171
S06743,L0008,0.07665597277907739
S06743,L0026,0.04862464633639605
S06743,L0054,0.16466173941598558
S06744,L0098,0.07717468692913115
S06744,L0092,0.058405512617296616
S06744,L0090,0.02096676908444699
S06745,L0078,0.6032548562964504
S06745,L0011,0.5191780602617584
S06745,L0084,0.6553761607490676
S06746,L0077,0.6210507866276986
S06746,L0070,0.6252730838066766
S06746,L0054,0.4887263915194696
S06747,L0064,0.00848620172092168
S06747,L0004,0.023522226596836702
S06747,L0019,0.024185178478354993
S06748,L0070,0.4051131133455734
S06748,L0095,0.33683003985589416
S06748,L0023,0.43240662964613646
S06749,L0024,0.010765783085425916
S06749,L0004,0.009293844189335258
S06749,L0021,0.008458302043209477
S06750,L0070,0.00841256260971756
S06750,L0041,0.008843495883095569
S06750,L0005,0.007997459630540356
S06751,L0098,0.5020657351299397
S06751,L0045,0.2832109659403039
S06751,L0044,0.4706880091120909
S06752,L0064,0.03761694294174792
S06752,L0019,0.06467798729532644
S06752,L0058,0.029431673813942384
S06753,L0049,0.04186293977171281
S06753,L0062,0.1035665239389198
S06753,L0096,0.13972623485151628
S06754,L0099,0.05153431720628139
S06754,L0032,0.07693918699042393
S06754,L0086,0.032730442957176774
S06755,L0086,0.28360003969296066
S06755,L0010,0.08177054684639434
S06755,L0057,0.2179662605798451
S06756,L0082,0.005368320352588456
S06756,L0088,0.006295794881528926
S06756,L0002,0.004732726045622849
S06757,L0027,0.09784967888326868
S06757,L0080,0.12930306811726677
S06757,L0003,0.042228673721558904
S06758,L0099,0.02060912319369523
S06758,L0044,0.01039732934054554
S06758,L0056,0.010932225189240545
S06759,L0023,0.19242825793131035
S06759,L0058,0.29074745899369453
S06759,L0015,0.35827598346896866
S06760,L0096,0.05202810244258437
S06760,L0089,0.08799798787134143
S06760,L0068,0.05054153843912425
S06761,L0011,0.017385051669573756
S06761,L0042,0.114360526310555
S06761,L0091,0.07572874989203711
S06762,L0017,0.07486784720584687
S06762,L0083,0.035405121436663564
S06762,L0012,0.042299602578749824
S06763,L0093,0.019409485405340293
S06763,L0022,0.021310833064515797
S06763,L0078,0.026527055888638185
S06764,L0005,0.00616050687265861
S06764,L0083,0.019512080169583175
S06764,L0038,0.005689263426738164
S06765,L0058,0.03995142335994858
S06765,L0015,0.07734884740682746
S06765,L0089,0.019635503264554433
S06766,L0036,0.18247340977160198
S06766,L0029,0.07111743274917179
S06766,L0039,0.09299301342411738
S06767,L0066,0.515467074720654
S06767,L0034,0.40250139717392747
S06767,L0095,0.31805787502222244
S06768,L0071,0.5801917684141954
S06768,L0058,0.5444826913509846
S06768,L0027,0.4340045643820478
S06769,L0045,0.02690474066514011
S06769,L0058,0.0278479520896035
S06769,L0088,0.03287726135789857
S06770,L0034,0.16730188424850176
S06770,L0036,0.13872151912505862
S06770,L0074,0.1321461089448504
S06771,L0054,0.23404341887843386
S06771,L0022,0.5810609516644165
S06771,L0047,0.5648893611316763
S06772,L0089,0.27074153312847243
S06772,L0001,0.34883328159654897
S06772,L0013,0.09341828881433699
S06773,L0055,0.3819667728799737
S06773,L0053,0.42025245584842225
S06773,L0005,0.39594651000068753
S06774,L0013,0.019665567820765395
S06774,L0096,0.011881862506723363
S06774,L0002,0.014825036829221183
S06775,L0049,0.02224882858409313
S06775,L0019,0.00814513613189604
S06775,L0028,0.009207809174082577
S06776,L0047,0.629105453422702
S06776,L0034,0.5644505572358811
S06776,L0082,0.5503544067610163
S06777,L0088,0.8665042423665638
S06777,L0058,0.8402148634252539
S06777,L0072,0.8485859243744901
S06778,L0014,0.06495031971771577
S06778,L0068,0.0534908285959871
S06778,L0081,0.04881498660596452
S06779,L0085,0.007521407069290924
S06779,L0067,0.007257853127481289
S06779,L0021,0.007988359080335272
S06780,L0013,0.8120791391321172
S06780,L0093,0.8754828096275764
S06780,L0074,0.8447543549240959
S06781,L0055,0.45010157993119654
S06781,L0029,0.3472807123352267
S06781,L0049,0.270183620529247
S06782,L0040,0.32033963501975565
S06782,L0098,0.06480348482594252
S06782,L0070,0.31630169975239664
S06783,L0048,0.4876953486161942
S06783,L0005,0.4824629476262746
S06783,L0003,0.4658768212062888
S06784,L0002,0.021425622207291786
S06784,L0099,0.01779355848465305
S06784,L0045,0.022663130879594928
S06785,L0012,0.006484773492018936
S06785,L0054,0.009730474670559397
S06785,L0088,0.010226098768770425
S06786,L0048,0.33198661685046277
S06786,L0009,0.4327950522098796
S06786,L0041,0.3199894134981337
S06787,L0083,0.5260142464769755
S06787,L0023,0.43097176019425076
S06787,L0044,0.4678311047139531
S06788,L0094,0.008989878665623863
S06788,L0010,0.010076982578515789
S06788,L0064,0.015543051121377854
S06789,L0068,0.46321677624716495
S06789,L0047,0.6781414313698888
S06789,L0092,0.3131414374983564
S06790,L0038,0.5980592249289606
S06790,L0042,0.5604103884243435
S06790,L0054,0.6003217755056702
S06791,L0085,0.08963194172548641
S06791,L0078,0.22279668966724459
S06791,L0072,0.08457430615072023
S06792,L0021,0.007656160866507837
S06792,L0069,0.009188271701993891
S06792,L0062,0.011387884687459677
S06793,L0028,0.011160540714538964
S06793,L0083,0.01841637806583351
S06793,L0009,0.012887404470300897
S06794,L0039,0.18149752999778657
S06794,L0077,0.1608090657797657
S06794,L0064,0.41653664194358214
S06795,L0004,0.22696907273103978
S06795,L0040,0.18581356337909377
S06795,L0013,0.10059579029316795
S06796,L0053,0.31399683635350156
S06796,L0015,0.20781857328062245
S06796,L0031,0.26684313620987804
S06797,L0022,0.12806751827479199
S06797,L0071,0.09152639151808652
S06797,L0002,0.09266384560740806
S06798,L0061,0.07672873817671008
S06798,L0084,0.02835721302870816
S06798,L0067,0.0515271987096402
S06799,L0021,0.3607555117269065
S06799,L0084,0.3733284550777847
S06799,L0041,0.25854867889196503
S06800,L0080,0.1447543409475155
S06800,L0048,0.2314542575910107
S06800,L0045,0.037869572947836626
S06801,L0066,0.4239383436313125
S06801,L0070,0.4635468944644864
S06801,L0076,0.4608814986265469
S06802,L0010,0.66150488615096
S06802,L0028,0.895533516154376
S06802,L0084,0.946523427811815
S06803,L0059,0.1439236504378737
S06803,L0034,0.1329758709708016
S06803,L0041,0.6929109305061832
S06804,L0026,0.2416016318078893
S06804,L0038,0.20751050026420356
S06804,L0051,0.31992512145414054
S06805,L0024,0.3641871070692264
S06805,L0031,0.3009304219768261
S06805,L0088,0.38144242045083987
S06806,L0042,0.03901178086227519
S06806,L0086,0.04635983817009414
S06806,L0004,0.02677105034803476
S06807,L0031,0.10489224151311886
S06807,L0039,0.05187704701132657
S06807,L0068,0.06663140388965232
S06808,L0027,0.2952676510053427
S06808,L0041,0.2676518393549957
S06808,L0089,0.32985126549346366
S06809,L0022,0.00643105537457724
S06809,L0092,0.006524995791276447
S06809,L0028,0.02219908797238255
S06810,L0041,0.006955568225697882
S06810,L0084,0.010191867679672038
S06810,L0051,0.008961413966602504
S06811,L0003,0.5541133262505438
S06811,L0073,0.5814145395958495
S06811,L0034,0.48787568076847876
S06812,L0010,0.686660383465733
S06812,L0067,0.7733523148113923
S06812,L0028,0.9213309645478086
S06813,L0063,0.8961525301169583
S06813,L0081,0.31411607100568995
S06813,L0064,0.7355083673739601
S06814,L0036,0.005750820504377782
S06814,L0064,0.006042270857839446
S06814,L0085,0.005228163945522804
S06815,L0084,0.11482343845956945
S06815,L0080,0.16711473821996276
S06815,L0017,0.11710214621641521
S06816,L0022,0.49003770445862743
S06816,L0014,0.7790631972148796
S06816,L0085,0.5700667524795072
S06817,L0002,0.05237234888014612
S06817,L0013,0.07073537115576231
S06817,L0041,0.1039950630238096
S06818,L0065,0.011842440864811699
S06818,L0072,0.010021867625595482
S06818,L0047,0.008570707942326323
S06819,L0067,0.014734520589379182
S06819,L0058,0.009909361697429066
S06819,L0065,0.010036576127666074
S06820,L0044,0.11258737998718267
S06820,L0012,0.2299247576209872
S06820,L0027,0.2068640648279852
S06821,L0093,0.041211474558735174
S06821,L0041,0.07848144563810475
S06821,L0035,0.16027432644653933
S06822,L0008,0.02659490885424029
S06822,L0009,0.1966348725092264
S06822,L0082,0.14379633619263937
S06823,L0011,0.028247703989377492
S06823,L0072,0.09239342036425531
S06823,L0041,0.021051066454125508
S06824,L0072,0.09254102700101126
S06824,L0023,0.13723164857679795
S06824,L0094,0.0802434728419477
S06825,L0098,0.08255356729646333
S06825,L0082,0.16130561541112085
S06825,L0049,0.033791908245157
S06826,L0002,0.011545432021879609
S06826,L0094,0.02897174906224374
S06826,L0024,0.008562240100940232
S06827,L0058,0.4498405858404599
S06827,L0059,0.30848732437829796
S06827,L0061,0.5845802660356362
S06828,L0051,0.2368792180662665
S06828,L0081,0.24508658911162895
S06828,L0100,0.22225321717316968
S06829,L0042,0.00506034310835994
S06829,L0023,0.01069175931841655
S06829,L0003,0.011777648784330299
S06830,L0077,0.007013569189940701
S06830,L0034,0.010238898225924414
S06830,L0095,0.00797740154073697
S06831,L0065,0.41242764479761873
S06831,L0057,0.35333866183966667
S06831,L0076,0.28079177354654083
S06832,L0051,0.5046855971832328
S06832,L0071,0.8448348401257032
S06832,L0023,0.8098654600791215
S06833,L0076,0.27138856260187255
S06833,L0049,0.21922536185307423
S06833,L0056,0.10105021616107306
S06834,L0058,0.16498679511828396
S06834,L0099,0.10376695804571841
S06834,L0095,0.1057326236849375
S06835,L0063,0.006216888606901289
S06835,L0065,0.005933290608587389
S06835,L0092,0.010890214972236845
S06836,L0066,0.015007377679726841
S06836,L0081,0.052191467635866344
S06836,L0051,0.0391389951206481
S06837,L0090,0.06727819833848438
S06837,L0040,0.10861600190483134
S06837,L0032,0.06016978894463055
S06838,L0070,0.12594342102240733
S06838,L0036,0.13182611493053928
S06838,L0044,0.174644849530612
S06839,L0082,0.07482763020656105
S06839,L0028,0.11546330664252114
S06839,L0023,0.08422396317983274
S06840,L0094,0.037883354344934964
S06840,L0083,0.01928157685069593
S06840,L0085,0.01944020775090226
S06841,L0081,0.09890492237242131
S06841,L0100,0.2563711221114048
S06841,L0076,0.08469313675529971
S06842,L0057,0.4504608813987429
S06842,L0044,0.3768585461915911
S06842,L0070,0.522357857212354
S06843,L0051,0.28860729044444017
S06843,L0073,0.276395815069
S06843,L0084,0.20737440635465781
S06844,L0009,0.13277119894733294
S06844,L0032,0.048430521912816285
S06844,L0042,0.1262133763569318
S06845,L0073,0.15485054226810874
S06845,L0011,0.19146393121906988
S06845,L0003,0.1605648575979351
S06846,L0034,0.6145345054956757
S06846,L0094,0.8032914769995586
S06846,L0017,0.8612033187321502
S06847,L0042,0.02433450282552703
S06847,L0001,0.025621950222002355
S06847,L0036,0.024758211982524845
S06848,L0031,0.05543374076159065
S06848,L0097,0.05676210178867966
S06848,L0029,0.1157467963994054
S06849,L0061,0.01934191273830601
S06849,L0096,0.014817584803486997
S06849,L0045,0.023731200447562082
S06850,L0002,0.08404310982294068
S06850,L0003,0.08351251713819446
S06850,L0095,0.02667292291397859
S06851,L0028,0.5788530518356974
S06851,L0053,0.5234727495272662
S06851,L0040,0.40686833664634986
S06852,L0065,0.38400656361453284
S06852,L0080,0.3097224643023602
S06852,L0061,0.5193707409238137
S06853,L0059,0.01375524915876248
S06853,L0014,0.03148519664193212
S06853,L0092,0.023020248661749308
S06854,L0070,0.5074760559528042
S06854,L0019,0.402405431466168
S06854,L0004,0.4676651380151264
S06855,L0029,0.5652858895545773
S06855,L0002,0.6837229993219862
S06855,L0094,0.7132459890747881
S06856,L0085,0.1469910949595925
S06856,L0045,0.21489866426644721
S06856,L0059,0.2796355152048238
S06857,L0035,0.38469271801844523
S06857,L0064,0.40978853663548154
S06857,L0034,0.4334481452422553
S06858,L0054,0.05465504310203113
S06858,L0031,0.11187579018926515
S06858,L0029,0.07706669672734594
S06859,L0080,0.2833179459328752
S06859,L0026,0.21508142421100135
S06859,L0096,0.1698041874430521
S06860,L0093,0.5297583353371387
S06860,L0081,0.491036287293293
S06860,L0067,0.36322809018477503
S06861,L0093,0.04309124535036147
S06861,L0098,0.032191681963746915
S06861,L0039,0.05309595099469284
S06862,L0001,0.3079546785538829
S06862,L0009,0.40718493205644757
S06862,L0070,0.44784758833875743
S06863,L0095,0.6903982610906926
S06863,L0005,0.7248308411922874
S06863,L0100,0.8374137067936331
S06864,L0100,0.09268767712673838
S06864,L0023,0.07581015371520067
S06864,L0081,0.01799205567857795
S06865,L0013,0.7838324990428898
S06865,L0068,0.9254272436006867
S06865,L0053,0.9013183851302662
S06866,L0056,0.6595001463181233
S06866,L0099,0.4928383032020419
S06866,L0098,0.6315227411314384
S06867,L0097,0.0627630068259379
S06867,L0032,0.17240876323936988
S06867,L0010,0.06056283715849746
S06868,L0057,0.014140601365531474
S06868,L0023,0.006363320674916244
S06868,L0054,0.016378323232628497
S06869,L0047,0.33103853196895394
S06869,L0078,0.4037932874261345
S06869,L0077,0.31499292556057845
S06870,L0095,0.09632762585019354
S06870,L0056,0.06729464686570225
S06870,L0045,0.055510903749044625
S06871,L0100,0.01723369776459626
S06871,L0012,0.20737811459787342
S06871,L0073,0.072234672746904
S06872,L0027,0.02123541504788349
S06872,L0017,0.15533074268524907
S06872,L0082,0.02117759844512084
S06873,L0044,0.15845987853408383
S06873,L0089,0.16126397220554609
S06873,L0066,0.06480429546305974
S06874,L0095,0.01960112472176919
S06874,L0072,0.17983753044674186
S06874,L0068,0.10609751643540304
S06875,L0027,0.030422709682728196
S06875,L0095,0.023675333373447526
S06875,L0068,0.07811961678329833
S06876,L0022,0.04836914704751562
S06876,L0019,0.034564095229029035
S06876,L0092,0.07738831895646461
S06877,L0019,0.4248889334218063
S06877,L0031,0.26339028322126357
S06877,L0077,0.4052831404539849
S06878,L0049,0.011222425569947118
S06878,L0015,0.029327480591453414
S06878,L0069,0.025383100131757846
S06879,L0044,0.34604292163764805
S06879,L0047,0.09468740854566747
S06879,L0019,0.29704822138254916
S06880,L0099,0.010829914759080591
S06880,L0059,0.011943235941545326
S06880,L0082,0.011083494969530988
S06881,L0085,0.4208552382699324
S06881,L0012,0.42231402060150286
S06881,L0002,0.43279494608518615
S06882,L0008,0.015304244959215296
S06882,L0095,0.010989193680507872
S06882,L0002,0.009712448752081588
S06883,L0023,0.0178060569681645
S06883,L0021,0.020970560321617034
S06883,L0067,0.01935650735824263
S06884,L0064,0.15404586143435064
S06884,L0077,0.04608810025843105
S06884,L0004,0.03703671954770051
S06885,L0054,0.024357581944051396
S06885,L0098,0.02684806839716443
S06885,L0023,0.020614948284695657
S06886,L0013,0.6656944382651006
S06886,L0065,0.7735107891795268
S06886,L0100,0.6853146237631226
S06887,L0092,0.03701158252480542
S06887,L0038,0.12098167058723745
S06887,L0009,0.08749808871170195
S06888,L0035,0.10038614163101578
S06888,L0067,0.160620338616557
S06888,L0004,0.08186319378201751
S06889,L0009,0.7514931544011839
S06889,L0094,0.806478226378434
S06889,L0066,0.7560083575147324
S06890,L0022,0.030711440745253126
S06890,L0089,0.0820914499739522
S06890,L0051,0.11981946032818323
S06891,L0067,0.04499507223637359
S06891,L0066,0.02500518687549876
S06891,L0086,0.07153164350621981
S06892,L0010,0.02021158574471359
S06892,L0072,0.01430045920798844
S06892,L0086,0.03558328077903783
S06893,L0024,0.01156414905000961
S06893,L0089,0.013702599019930385
S06893,L0022,0.012413544519171623
S06894,L0100,0.12553658929110165
S06894,L0035,0.011103748104932974
S06894,L0093,0.039775298272686936
S06895,L0028,0.46956879999506473
S06895,L0014,0.4621903715295706
S06895,L0091,0.4528030327636143
S06896,L0076,0.6657869849537713
S06896,L0048,0.6196090550720366
S06896,L0045,0.4062617113820739
S06897,L0042,0.30843604483876036
S06897,L0036,0.41885126427407204
S06897,L0066,0.2606916424730393
S06898,L0002,0.10247625687822615
S06898,L0099,0.07184345005217332
S06898,L0009,0.1393301459600127
S06899,L0084,0.574244158654741
S06899,L0011,0.32839512371213797
S06899,L0002,0.5167220599058826
S06900,L0099,0.7464823229398275
S06900,L0048,0.6066459105528613
S06900,L0026,0.4930791849791309
S06901,L0024,0.08269525228910757
S06901,L0081,0.061126368050716307
S06901,L0023,0.045056773035386875
S06902,L0019,0.11049435852418127
S06902,L0056,0.04503162951352181
S06902,L0001,0.026777288038206812
S06903,L0055,0.43826050193833316
S06903,L0024,0.10033359091975919
S06903,L0056,0.17268794850870706
S06904,L0092,0.27831055085895007
S06904,L0011,0.4193707022339676
S06904,L0014,0.5357242124456963
S06905,L0062,0.019221006509265864
S06905,L0035,0.016866248653506638
S06905,L0042,0.012073298907706555
S06906,L0072,0.27961062237811235
S06906,L0056,0.19675290385234645
S06906,L0078,0.3481435402240754
S06907,L0076,0.4141831380205976
S06907,L0085,0.38288162440133655
S06907,L0084,0.388960705446936
S06908,L0013,0.8823313381779266
S06908,L0054,0.8048494026896917
S06908,L0071,0.8765343292209226
S06909,L0064,0.20606177172283746
S06909,L0066,0.06595015345115289
S06909,L0086,0.29213430190096445
S06910,L0077,0.12182996465543092
S06910,L0088,0.06315009573074512
S06910,L0069,0.13568186079365
S06911,L0083,0.05099153466398433
S06911,L0012,0.018926986928252176
S06911,L0038,0.016374283722617573
S06912,L0024,0.7069556254616959
S06912,L0100,0.8412441787897165
S06912,L0066,0.6097278591343528
S06913,L0082,0.17696876926372077
S06913,L0054,0.20032061229974754
S06913,L0024,0.22735045640380247
S06914,L0012,0.06656262193417103
S06914,L0024,0.04896900710531459
S06914,L0026,0.11494132135303593
S06915,L0005,0.3427112515100088
S06915,L0064,0.26177463472644114
S06915,L0100,0.35314484878196184
S06916,L0090,0.27730673339758427
S06916,L0019,0.12845481024732971
S06916,L0011,0.1404623660278119
S06917,L0084,0.24941800393435165
S06917,L0045,0.08746188321109213
S06917,L0090,0.07063614306966699
S06918,L0051,0.6110718653683788
S06918,L0059,0.3975651158463438
S06918,L0077,0.6645632611241887
S06919,L0066,0.5454842044318863
S06919,L0093,0.7341966757506985
S06919,L0054,0.8405818456370725
S06920,L0097,0.29599977461721266
S06920,L0074,0.14263135603514265
S06920,L0082,0.27512404360823794
S06921,L0058,0.021276732049560973
S06921,L0039,0.03521777097434631
S06921,L0081,0.031626057710917754
S06922,L0005,0.06408180849797411
S06922,L0064,0.039959924521306436
S06922,L0061,0.06140011478913432
S06923,L0057,0.018856561225583872
S06923,L0082,0.019619044546047237
S06923,L0001,0.012797745654132728
S06924,L0041,0.585029015853008
S06924,L0091,0.5284843307945712
S06924,L0012,0.5751303101140093
S06925,L0076,0.006784612860132367
S06925,L0019,0.009739468357838675
S06925,L0062,0.007458398892669233
S06926,L0070,0.200464936050137
S06926,L0097,0.2543217386590401
S06926,L0041,0.04900173912677003
S06927,L0086,0.6986702190392349
S06927,L0004,0.5981479340639742
S06927,L0083,0.672063895655759
S06928,L0081,0.02578063090548757
S06928,L0019,0.012283731033836025
S06928,L0008,0.01364053577859051
S06929,L0090,0.34287229282597764
S06929,L0059,0.34800223419794324
S06929,L0008,0.3465387562485162
S06930,L0061,0.0883217110289686
S06930,L0031,0.13496329227357842
S06930,L0057,0.1299968407344067
S06931,L0045,0.4334507717410648
S06931,L0078,0.43816745549488506
S06931,L0077,0.5057127214417174
S06932,L0068,0.006885935891765988
S06932,L0001,0.010018842782839685
S06932,L0100,0.023328656594610215
S06933,L0040,0.012148903803515706
S06933,L0077,0.007949091087327586
S06933,L0058,0.007562583466645481
S06934,L0027,0.061562004964881636
S06934,L0008,0.12409285190397804
S06934,L0077,0.09652443150292768
S06935,L0084,0.00806833028173255
S06935,L0028,0.009365596788292073
S06935,L0064,0.005636297529539741
S06936,L0048,0.5991974694439005
S06936,L0092,0.49440057515291624
S06936,L0077,0.5467175922999943
S06937,L0036,0.6700233407813396
S06937,L0004,0.7181648451028686
S06937,L0073,0.7761174719451428
S06938,L0097,0.1909948557195534
S06938,L0094,0.4010848622795038
S06938,L0029,0.06838691953673177
S06939,L0096,0.008602754407691707
S06939,L0071,0.004805516816896785
S06939,L0054,0.0049568752551746335
S06940,L0092,0.03732867383295684
S06940,L0055,0.052204679675956274
S06940,L0070,0.05475607406270241
S06941,L0090,0.017050225324372996
S06941,L0098,0.03178409078232899
S06941,L0024,0.018163424946984703
S06942,L0082,0.6016200642259298
S06942,L0069,0.5261858629233248
S06942,L0065,0.4843699309363218
S06943,L0040,0.5635997223696396
S06943,L0062,0.0778368992142388
S06943,L0063,0.43666788166913617
S06944,L0049,0.04383717598326368
S06944,L0040,0.08265021665587707
S06944,L0036,0.010520994206186698
S06945,L0042,0.36860488141489434
S06945,L0040,0.23478456138944506
S06945,L0085,0.39403277828547234
S06946,L0093,0.14738028275629786
S06946,L0062,0.1014149629536444
S06946,L0073,0.13133499773305457
S06947,L0040,0.709558285709139
S06947,L0094,0.7397889700030285
S06947,L0057,0.7635215091981992
S06948,L0097,0.03424864463163724
S06948,L0099,0.04111155874594458
S06948,L0024,0.039173936821451046
S06949,L0055,0.12266897060491358
S06949,L0041,0.17196105626524955
S06949,L0024,0.2739031300885422
S06950,L0042,0.3172933774077503
S06950,L0088,0.7302839478017885
S06950,L0029,0.3228988153125665
S06951,L0085,0.01821263659629039
S06951,L0094,0.041642386886804696
S06951,L0019,0.03020779805216013
S06952,L0072,0.009962994667534666
S06952,L0077,0.008927591943889701
S06952,L0035,0.00793136590994717
S06953,L0031,0.03985682903515034
S06953,L0094,0.023549700638144773
S06953,L0059,0.01102906702176297
S06954,L0095,0.046439693489958765
S06954,L0041,0.11180020464115821
S06954,L0014,0.025183583525948405
S06955,L0086,0.4895332901001393
S06955,L0080,0.615669725681973
S06955,L0035,0.5714618517950691
S06956,L0049,0.4209164366544136
S06956,L0064,0.6046485512449736
S06956,L0045,0.6176342837404228
